university,course_name,course_levels,intake,documents_required,course_requirements,Active
109,Contemporary Arts : Phd,1,1,1,1,1
109,Creative Writing : Phd,1,1,1,1,1
109,Creative Writing (modular) : Ma,1,1,1,1,1
109,Creative Writing With English Literary Studies : Ma,1,1,1,1,1
109,Criminal Justice And Social Research Methods : Msc,1,1,1,1,1
109,Criminology : Phd,1,1,1,1,1
109,Criminology And Criminal Justice : Llm,1,1,1,1,1
109,Criminology And Criminal Justice : Ma,1,1,1,1,1
109,Criminology And Social Research Methods : Msc,1,1,1,1,1
109,Cyber Security : Msc,1,1,1,1,1
109,Data Science : Msc,1,1,1,1,1
109,Design Management : Ma,1,1,1,1,1
109,Developmental Disorders : Msc,1,1,1,1,1
109,Developmental Psychology : Msc,1,1,1,1,1
109,"Digital Business, Innovation And Management : Msc",1,1,1,1,1
109,Digital Humanities : Ma,1,1,1,1,1
109,Diplomacy And Foreign Policy : Ma,1,1,1,1,1
109,Diplomacy And International Law : Llm,1,1,1,1,1
109,Diplomacy And International Law : Ma,1,1,1,1,1
109,Diplomacy And Religion : Ma,1,1,1,1,1
109,Discourse Studies : Ma,1,1,1,1,1
109,E-research And Technology Enhanced Learning (by Course Work And Thesis) : Phd,1,1,1,1,1
109,Ecology : Msc By Research,1,1,1,1,1
109,Economics : Msc,1,1,1,1,1
109,Educational Research (independent Study) : Mphil/phd,1,1,1,1,1
109,Educational Research - Higher Education (thesis And Coursework) : Phd,1,1,1,1,1
109,Electronic Engineering : Msc,1,1,1,1,1
109,Engineering : Mphil/phd,1,1,1,1,1
109,Engineering : Msc By Research,1,1,1,1,1
109,Engineering Project Management : Msc,1,1,1,1,1
109,English Language And Literary Studies : Ma,1,1,1,1,1
109,English Literary Research : Ma,1,1,1,1,1
109,English Literary Studies : Ma,1,1,1,1,1
109,English Literary Studies With Creative Writing : Ma,1,1,1,1,1
109,Entrepreneurship And Innovation : Msc,1,1,1,1,1
109,Environment And Development : Msc,1,1,1,1,1
109,Environment And Law : Llm,1,1,1,1,1
109,"Environment, Culture And Society : Ma",1,1,1,1,1
109,Environmental Management : Msc,1,1,1,1,1
109,Environmental Science : Msc By Research,1,1,1,1,1
109,Film Studies : Ma,1,1,1,1,1
109,Finance : Msc,1,1,1,1,1
109,Fine Art : Ma,1,1,1,1,1
109,Flood And Coastal Risk Management : Msc,1,1,1,1,1
109,Gender And Women's Studies : Ma,1,1,1,1,1
109,Gender And Women's Studies And English : Ma,1,1,1,1,1
109,Health Economics And Policy : Msc,1,1,1,1,1
109,History : Ma,1,1,1,1,1
109,History : Mphil/phd,1,1,1,1,1
109,Human Resource Management : Msc,1,1,1,1,1
109,Human Resources And Consulting : Ma,1,1,1,1,1
109,Human Rights And The Environment : Llm,1,1,1,1,1
109,Innovation And Improvement Science : Msc,1,1,1,1,1
109,Intercultural Communication : Ma,1,1,1,1,1
109,International And Military History : Ma,1,1,1,1,1
109,International Business And Corporate Law : Llm,1,1,1,1,1
109,International Business And Strategy : Msc,1,1,1,1,1
109,International Human Rights And Terrorism Law : Llm,1,1,1,1,1
109,International Human Rights Law : Llm,1,1,1,1,1
109,International Law : Llm,1,1,1,1,1
109,International Law And International Relations : Llm,1,1,1,1,1
109,International Law And International Relations : Ma,1,1,1,1,1
109,International Relations : Ma,1,1,1,1,1
109,Language And Linguistics : Ma,1,1,1,1,1
109,Languages And Cultures : Mphil/phd,1,1,1,1,1
109,Languages And Cultures (by Research) : Ma,1,1,1,1,1
109,Law : Llm,1,1,1,1,1
109,Law : Mphil/phd,1,1,1,1,1
109,Law By Research : Llm,1,1,1,1,1
109,Leadership Practice : Msc,1,1,1,1,1
109,Logistics And Supply Chain Management : Msc,1,1,1,1,1
109,Management : Msc,1,1,1,1,1
109,Management Science : Mres,1,1,1,1,1
109,Marketing : Msc,1,1,1,1,1
109,Materials Science : Msc By Research,1,1,1,1,1
109,Mechanical Engineering With Project Management : Msc,1,1,1,1,1
109,Media And Cultural Studies : Ma,1,1,1,1,1
109,Medical Leadership : Msc,1,1,1,1,1
109,Medical Sciences : Msc By Research,1,1,1,1,1
109,Medicine : Md,1,1,1,1,1
109,"Money, Banking And Finance : Msc",1,1,1,1,1
109,Natural Sciences : Msc By Research,1,1,1,1,1
109,"Organisation, Work And Technology : Mres",1,1,1,1,1
109,Philosophy : Ma,1,1,1,1,1
109,Philosophy And Religion : Ma,1,1,1,1,1
109,Physics : Msc By Research,1,1,1,1,1
109,Plant Sciences : Msc By Research,1,1,1,1,1
109,Political Ecology : Ma,1,1,1,1,1
109,Politics : Ma,1,1,1,1,1
109,Politics And Philosophy : Ma,1,1,1,1,1
109,"Politics, Philosophy And Management : Msc",1,1,1,1,1
109,Professional Practice : Ma,1,1,1,1,1
109,Professional Practice : Msc,1,1,1,1,1
109,Project Management : Msc,1,1,1,1,1
109,Psychological Research Methods : Msc,1,1,1,1,1
109,Psychology Of Advertising : Msc,1,1,1,1,1
109,Public Health : Phd,1,1,1,1,1
109,Quantitative And Translational Skills In Global Health : Mres,1,1,1,1,1
109,Quantitative Finance : Msc,1,1,1,1,1
109,Religion And Conflict : Ma,1,1,1,1,1
109,Religious Studies : Ma,1,1,1,1,1
109,Religious Studies : Mphil/phd,1,1,1,1,1
109,Science Studies : Phd,1,1,1,1,1
109,Social Research : Ma,1,1,1,1,1
109,Social Statistics : Phd,1,1,1,1,1
109,Sociology : Ma,1,1,1,1,1
109,Sociology : Phd,1,1,1,1,1
109,Statistics : Msc,1,1,1,1,1
109,Statistics And Operational Research : Mres,1,1,1,1,1
109,Statistics And Operational Research (stor-i) : Phd,1,1,1,1,1
109,Strategy : Msc,1,1,1,1,1
109,Sustainable Water Management : Msc,1,1,1,1,1
109,Translation : Ma,1,1,1,1,1
109,Volcanology And The Environment : Msc,1,1,1,1,1
42,Accounting Bsc,2,1,1,1,1
42,Accounting Studies Bsc,2,1,1,1,1
42,Adult And Mental Health Nursing Msci,2,1,1,1,1
42,Adult Nursing Bsc,2,1,1,1,1
42,Anthropology Bsc,2,1,1,1,1
42,Biological Sciences Bsc,2,1,1,1,1
42,Biomedical Science Bsc,2,1,1,1,1
42,Business Management Bsc,2,1,1,1,1
42,Business Management (top-up) Bsc,2,1,1,1,1
42,Business Management And Economics Bsc,2,1,1,1,1
42,Business Management And Economics (top-up) Bsc,2,1,1,1,1
42,Business Management And Entrepreneurship Bsc,2,1,1,1,1
42,Business Management And Entrepreneurship (top-up) Bsc,2,1,1,1,1
42,Business Management And Finance Bsc,2,1,1,1,1
42,Business Management And Finance (top-up) Bsc,2,1,1,1,1
42,Business Management And Marketing Bsc,2,1,1,1,1
42,Business Management And Marketing (top-up),2,1,1,1,1
42,Classical Civilisation Ba,2,1,1,1,1
42,Computer Science Bsc,2,1,1,1,1
42,Creative Writing Ba,2,1,1,1,1
42,Criminology Bsc,2,1,1,1,1
42,Dance Ba,2,1,1,1,1
42,Dance Bfa,2,1,1,1,1
42,Digital Media Ba,2,1,1,1,1
42,Diverse Dance Styles Ba,2,1,1,1,1
42,"Drama, Theatre And Performance Studies Ba",2,1,1,1,1
42,Early Childhood Studies Ba,2,1,1,1,1
42,Education Studies Ba,2,1,1,1,1
42,English Language And Linguistics Ba / Bsc,2,1,1,1,1
42,English Literature Ba,2,1,1,1,1
42,Film Ba / Bsc,2,1,1,1,1
42,History Ba,2,1,1,1,1
42,History And Politics Ba,2,1,1,1,1
42,Human Resource Management Bsc,2,1,1,1,1
42,Human Resource Management (top-up) Bsc,2,1,1,1,1
42,International Business Bsc,2,1,1,1,1
42,International Business (top Up) Bsc,2,1,1,1,1
42,International Business And Finance (top-up) Bsc,2,1,1,1,1
42,Journalism Ba,2,1,1,1,1
42,Llb (hons) Law,2,1,1,1,1
42,Llb (hons) Law And Criminology,2,1,1,1,1
42,Marketing Bsc,2,1,1,1,1
42,Marketing (top Up) Bsc,2,1,1,1,1
42,Media And Communications Ba,2,1,1,1,1
42,"Media, Culture And Identity Ba",2,1,1,1,1
42,Mental Health Nursing Bsc,2,1,1,1,1
42,Nutrition And Health Bsc,2,1,1,1,1
42,Philosophy Ba/bsc,2,1,1,1,1
42,"Philosophy, Religion And Ethics Ba",2,1,1,1,1
42,Photography Ba,2,1,1,1,1
42,Primary Education Ba,2,1,1,1,1
42,Psychology Bsc,2,1,1,1,1
42,Psychology And Counselling Bsc,2,1,1,1,1
42,Psychology And Criminology Bsc,2,1,1,1,1
42,"Religion, Theology And Culture Ba",2,1,1,1,1
42,Social Anthropology Bsc,2,1,1,1,1
42,Sociology Bsc,2,1,1,1,1
42,Sport And Exercise Sciences Bsc,2,1,1,1,1
42,Sport Coaching Ba,2,1,1,1,1
42,Sport Psychology Bsc,2,1,1,1,1
42,Sports Management Ba,2,1,1,1,1
42,Therapeutic Psychology Ba,2,1,1,1,1
42,Zoology Bsc,2,1,1,1,1
42,Msc Applied Cognitive Neuroscience,1,1,1,1,1
42,Ma Art Psychotherapy,1,1,1,1,1
42,Msc Attachment Studies,1,1,1,1,1
42,Cell Biomedicine Mres,1,1,1,1,1
42,Children's Literature Ma,1,1,1,1,1
42,Choreography Mfa,1,1,1,1,1
42,Choreography And Performance Mres,1,1,1,1,1
42,Classics And Ancient History Mres,1,1,1,1,1
42,Clinical Neuroscience Msc,1,1,1,1,1
42,Clinical Nutrition Msc,1,1,1,1,1
42,Computing Msc,1,1,1,1,1
42,Creative Writing Ma,1,1,1,1,1
42,Creative Writing (specialist Pathway) Ma,1,1,1,1,1
42,Criminology And Criminal Justice Ma,1,1,1,1,1
42,Dance Anthropology Ma,1,1,1,1,1
42,Dance Movement Psychotherapy Ma,1,1,1,1,1
42,Dance Philosophy And History Ma,1,1,1,1,1
42,Dance Politics And Sociology Ma,1,1,1,1,1
42,Dance Practice And Performance Ma,1,1,1,1,1
42,Mfa Dance And Embodied Practice Mfa,1,1,1,1,1
42,Digital Marketing Msc,1,1,1,1,1
42,Dramatherapy Ma,1,1,1,1,1
42,Early Childhood Studies Ma,1,1,1,1,1
42,Education Leadership And Management Ma,1,1,1,1,1
42,Education Studies Ma,1,1,1,1,1
42,Educational Practice Ma,1,1,1,1,1
42,Entrepreneurship Msc,1,1,1,1,1
42,Film Practices Ma,1,1,1,1,1
42,Forensic Psychology Msc,1,1,1,1,1
42,Global Business Management Msc,1,1,1,1,1
42,Global Financial Management Msc,1,1,1,1,1
42,Global Human Resources Management Msc,1,1,1,1,1
42,Global Marketing Msc,1,1,1,1,1
42,History Ma,1,1,1,1,1
42,Human Rights And International Relations Ma,1,1,1,1,1
42,Inclusive Education: Sen And Disability Ma,1,1,1,1,1
42,Integrative Counselling And Psychotherapy Ma,1,1,1,1,1
42,"Integrative Counselling And Psychotherapy For Children, Adolescents And Families Ma",1,1,1,1,1
42,Intercultural Communication In The Creative Industries Ma,1,1,1,1,1
42,Journalism Ma,1,1,1,1,1
42,Llm Human Rights And Legal Practice,1,1,1,1,1
42,Llm International Commercial Law And Legal Practice,1,1,1,1,1
42,"London's Theatre And Performance: Viewing, Making, Writing Ma",1,1,1,1,1
42,Media Communication And Culture Ma,1,1,1,1,1
42,Music Therapy Ma,1,1,1,1,1
42,Nutrition And Metabolic Disorders Mres,1,1,1,1,1
42,Occupational And Business Psychology Msc,1,1,1,1,1
42,Play Therapy Ma,1,1,1,1,1
42,Popular Literature And Culture Ma,1,1,1,1,1
42,Practical Philosophy Ma,1,1,1,1,1
42,"Primate Biology, Behaviour And Conservation Mres",1,1,1,1,1
42,Psychology (conversion) Msc,1,1,1,1,1
42,Psychology Of Sport And Exercise (bps Accredited) Msc,1,1,1,1,1
42,Publishing Ma,1,1,1,1,1
42,Screenwriting Ma,1,1,1,1,1
42,Social Research Methods Ma,1,1,1,1,1
42,Spanish Language Teaching Ma,1,1,1,1,1
42,Specialised Translation Ma,1,1,1,1,1
42,Sport And Exercise Nutrition Msc,1,1,1,1,1
42,Sport And Exercise Psychology (non-accredited) Msc,1,1,1,1,1
42,Sport And Exercise Science Msc,1,1,1,1,1
42,Sport And Exercise Science Mres,1,1,1,1,1
42,Tesol Ma,1,1,1,1,1
42,Theology And Religious Studies Ma,1,1,1,1,1
42,"Theology, Ecology And Ethics Ma",1,1,1,1,1
42,War Studies Ma,1,1,1,1,1
36,Bsc Business Management With Law,2,1,1,1,1
36,Bsc Business Management With Law With Professional Placement Year,2,1,1,1,1
36,Bsc International Business Management,2,1,1,1,1
36,Bsc International Business Management With Professional Placement Year,2,1,1,1,1
36,Bsc Business Management With Marketing With Professional Placement Year,2,1,1,1,1
36,Bsc Business Management With Professional Placement Year,2,1,1,1,1
36,Bsc Business Management With Economics With Professional Placement Year,2,1,1,1,1
36,Bsc Business Management With Sport With Professional Placement Year,2,1,1,1,1
36,Bsc Business Management,2,1,1,1,1
36,Bsc Business Management With Marketing,2,1,1,1,1
36,Bsc Business Management With Innovation And Technology With Professional Placement Year,2,1,1,1,1
36,Bsc Business Management With Economics,2,1,1,1,1
36,Bsc Business Management With Sport,2,1,1,1,1
36,Bsc Business With Human Resource Management With Professional Placement Year,2,1,1,1,1
36,Bsc Business Management With Innovation And Technology,2,1,1,1,1
36,Bsc Business With Human Resource Management,2,1,1,1,1
36,Bsc Business Management With Finance,2,1,1,1,1
36,Bsc Business Management With Finance With Professional Placement Year,2,1,1,1,1
36,Llb Law With Criminology,2,1,1,1,1
36,Llb Law With Criminology With Professional Experience Year,2,1,1,1,1
36,Bsc Accounting And Finance,2,1,1,1,1
36,Bsc Accounting And Finance With Professional Experience Year,2,1,1,1,1
36,Llb Law With Professional Experience Year,2,1,1,1,1
36,Llb Law,2,1,1,1,1
36,Bsc Professional Policing,2,1,1,1,1
36,Bsc Nursing Studies (top Up),2,1,1,1,1
36,Bsc Nursing / Rn Mental Health,2,1,1,1,1
36,Bsc Nursing / Rn Children And Young People,2,1,1,1,1
36,Bsc Counselling And Psychotherapy: Professional Practice,2,1,1,1,1
36,Bsc Nursing/ Rn Adult,2,1,1,1,1
36,Ba Digital Video Production And Marketing,2,1,1,1,1
36,Ba Fashion Business And Promotion,2,1,1,1,1
36,Ba Model Making For The Creative Industries,2,1,1,1,1
36,Ba Creative Writing (multidiscipline),2,1,1,1,1
36,Ba Post Production And Vfx,2,1,1,1,1
36,Ba Technical Theatre (production And Design),2,1,1,1,1
36,Ba Music Management And Creative Enterprise,2,1,1,1,1
36,Ba Music: Creative Music Technology,2,1,1,1,1
36,Bsc Media Technology,2,1,1,1,1
36,Bsc Games Design And Production,2,1,1,1,1
36,Bsc Games Design And Production With Industry Placement,2,1,1,1,1
36,Ba International Relations And Politics,2,1,1,1,1
36,Ba International Politics And Security,2,1,1,1,1
36,Ba Intelligence Analysis,2,1,1,1,1
36,Ba Contemporary Military And International History,2,1,1,1,1
36,Ba Media And Performance,2,1,1,1,1
36,Ba Comedy Writing And Performance,2,1,1,1,1
36,Ba Music: Musical Arts,2,1,1,1,1
36,Ba Contemporary History And Politics,2,1,1,1,1
36,Ba Interior Design,2,1,1,1,1
36,Ba Graphic Design,2,1,1,1,1
36,Ba Fine Art,2,1,1,1,1
36,Ba Film Production,2,1,1,1,1
36,Ba Journalism With Public Relations,2,1,1,1,1
36,Ba Journalism (multimedia),2,1,1,1,1
36,"Ba Film, Tv And Stage Design",2,1,1,1,1
36,Ba Film Studies,2,1,1,1,1
36,Ba Theatre And Performance Practice,2,1,1,1,1
36,Ba Fashion Image Making And Styling,2,1,1,1,1
36,Ba Journalism (broadcast),2,1,1,1,1
36,Ba Television And Radio Production,2,1,1,1,1
36,Ba Costume Design,2,1,1,1,1
36,Ba Costume Design With Foundation Year,2,1,1,1,1
36,Ba Animation,2,1,1,1,1
36,Ba Make-up For Media And Performance,2,1,1,1,1
36,Ba Politics,2,1,1,1,1
36,Ba Fashion Design,2,1,1,1,1
36,Ba Digital Media,2,1,1,1,1
36,Ba Photography,2,1,1,1,1
36,Ba English Literature With English Language,2,1,1,1,1
36,Ba English Language,2,1,1,1,1
36,Ba English And Film,2,1,1,1,1
36,Ba Music: Popular Music & Recording,2,1,1,1,1
36,Ba English Literature,2,1,1,1,1
36,Ba English And Drama,2,1,1,1,1
36,Ba English Language And Creative Writing,2,1,1,1,1
36,Ba English And Creative Writing,2,1,1,1,1
36,Ba Drama And Creative Writing,2,1,1,1,1
36,Ba Dance,2,1,1,1,1
36,Bsc Marine Biology,2,1,1,1,1
36,Meng (hons) Civil Engineering,2,1,1,1,1
36,Beng (hons) Electrical And Electronic Engineering,2,1,1,1,1
36,Beng (hons Electronic Engineering,2,1,1,1,1
36,Bsc Software Engineering With Professional Experience,2,1,1,1,1
36,Meng (hons) Mechanical Engineering,2,1,1,1,1
36,Beng (hons) Mechanical Engineering,2,1,1,1,1
36,Bsc Human Biology And Infectious Diseases,2,1,1,1,1
36,Wildlife And Practical Conservation Bsc,2,1,1,1,1
36,Bsc Zoology With Marine Biology,2,1,1,1,1
36,Bsc Wildlife Conservation With Zoo Biology,2,1,1,1,1
36,Bsc Zoology,2,1,1,1,1
36,Bsc Biology,2,1,1,1,1
36,Bsc Hons) Nutrition And Exercise As Medicine,2,1,1,1,1
36,Bsc Occupational Therapy,2,1,1,1,1
36,Bsc Prosthetics And Orthotics,2,1,1,1,1
36,Bsc Physiotherapy,2,1,1,1,1
36,Bsc Podiatry,2,1,1,1,1
36,Bsc Psychology Of Human And Animal Behaviour,2,1,1,1,1
36,Bsc Psychology With English Language,2,1,1,1,1
36,Bsc Psychology Of Sport,2,1,1,1,1
36,Bsc Geography,2,1,1,1,1
36,Bsc Psychology,2,1,1,1,1
36,Bsc Psychology And Criminology,2,1,1,1,1
36,Bsc Psychology And Counselling,2,1,1,1,1
36,Bsc Environmental Geography With Professional Practice,2,1,1,1,1
36,Bsc Diagnostic Radiography,2,1,1,1,1
36,Bsc Environmental Management With Placement,2,1,1,1,1
36,Bsc Biomedical Science With Placement,2,1,1,1,1
36,Bsc Sociology,2,1,1,1,1
36,Bsc Criminology And Sociology,2,1,1,1,1
36,Bsc Criminology With Security,2,1,1,1,1
36,Bsc Criminology With Counselling,2,1,1,1,1
36,Bsc Criminology,2,1,1,1,1
36,Bsc Social Policy,2,1,1,1,1
36,Bsc Computer Science With Cyber Security With Professional Experience,2,1,1,1,1
36,Bsc Sport Rehabilitation,2,1,1,1,1
36,Bsc Computer Science With Cyber Security,2,1,1,1,1
36,Bsc Sports Science,2,1,1,1,1
36,Bsc Sports Coaching Analysis (top Up),2,1,1,1,1
36,Bsc Social Work,2,1,1,1,1
36,Bsc Computer Science,2,1,1,1,1
36,Bsc Computer Science With Professional Experience,2,1,1,1,1
36,Bsc Software Engineering,2,1,1,1,1
36,Bsc Computer Networks,2,1,1,1,1
36,Bsc Mathematics,2,1,1,1,1
36,Beng Civil Engineering With Placement,2,1,1,1,1
36,Bsc Architectural Engineering,2,1,1,1,1
36,Bsc Physics With Professional Experience With Placement,2,1,1,1,1
36,Bsc Architecture,2,1,1,1,1
36,Bsc Interior Architecture,2,1,1,1,1
36,Bsc Pharmaceutical Science,2,1,1,1,1
36,Bsc Biochemistry,2,1,1,1,1
36,Bsc Construction Project Management,2,1,1,1,1
36,Bsc Building Surveying,2,1,1,1,1
36,Meng Acoustical And Audio Engineering,2,1,1,1,1
36,Meng Acoustical And Audio Engineering With Professional Experience With Placement,2,1,1,1,1
36,Bsc Chemistry With Placement,2,1,1,1,1
36,Bsc Architectural Design And Technology,2,1,1,1,1
36,Bsc Real Estate Surveying (asset Management) With Placement,2,1,1,1,1
36,Bsc Real Estate Surveying (asset Management),2,1,1,1,1
36,Bsc Physics,2,1,1,1,1
36,Meng Aircraft Engineering With Pilot Studies,2,1,1,1,1
36,Beng Aircraft Engineering With Pilot Studies,2,1,1,1,1
36,Meng Aeronautical Engineering,2,1,1,1,1
36,Beng Aeronautical Engineering,2,1,1,1,1
36,Ma Fashion Design,1,1,1,1,1
36,Ma Screen Media Industries,1,1,1,1,1
36,Ma Digital Video Production And Marketing,1,1,1,1,1
36,"Ma Production Management For Tv, Film And Digital Media",1,1,1,1,1
36,Ma Music,1,1,1,1,1
36,Ma Terrorism And Security,1,1,1,1,1
36,Ma Intelligence And Security Studies,1,1,1,1,1
36,Msc Health And Global Environment,1,1,1,1,1
36,Msc Finance,1,1,1,1,1
36,Ma Wildlife Documentary Production,1,1,1,1,1
36,Data Science Msc,1,1,1,1,1
36,Aerospace Engineering Msc,1,1,1,1,1
36,Msc Sustainable Air Transport Operations And Planning,1,1,1,1,1
36,Msc Structural Engineering,1,1,1,1,1
36,Msc Advanced Mechanical Engineering Design,1,1,1,1,1
36,Msc Transport Engineering And Planning,1,1,1,1,1
36,"Msc Safety, Health And Environment",1,1,1,1,1
36,Msc Managing Innovation And Information Technology,1,1,1,1,1
36,"Msc Procurement, Logistics And Supply Chain Management: Full-time Delivery",1,1,1,1,1
36,Msc Wildlife Conservation,1,1,1,1,1
36,Msc Financial Technology (fintech),1,1,1,1,1
36,Msc Human Resource Management And Development,1,1,1,1,1
36,Llm International Business Law,1,1,1,1,1
36,Ma Socially Engaged Photography,1,1,1,1,1
36,Ma Socially Engaged Arts Practice,1,1,1,1,1
36,Ma Media Production: Post Production For Tv,1,1,1,1,1
36,Ma Media Production: Tv Documentary Production,1,1,1,1,1
36,Media Production: Tv Drama Production Ma,1,1,1,1,1
36,Ma Screen Acting,1,1,1,1,1
36,Ma International Journalism For Digital Media,1,1,1,1,1
36,Ma Visual Communication,1,1,1,1,1
36,Ma Dance: Performance And Professional Practices,1,1,1,1,1
36,Msc Entrepreneurship,1,1,1,1,1
36,Msc Leadership And Management In Education,1,1,1,1,1
36,Msc Leadership And Management For Healthcare Practice,1,1,1,1,1
36,Msc Media Psychology,1,1,1,1,1
36,Msc Psychology Of Coercive Control,1,1,1,1,1
36,Msc Advanced Counselling And Psychotherapy Studies (supervision),1,1,1,1,1
36,Msc Advanced Counselling And Psychotherapy Studies,1,1,1,1,1
36,Msc Cognitive Behavioural Psychotherapy,1,1,1,1,1
36,Msc Diabetes Care,1,1,1,1,1
36,Msc Midwifery,1,1,1,1,1
36,Ma Nursing (mental Health),1,1,1,1,1
36,Ma Nursing (adult),1,1,1,1,1
36,Msc Nursing,1,1,1,1,1
36,Msc Nursing (block And Blend),1,1,1,1,1
36,Occupational Therapy (pre-registration) Msc,1,1,1,1,1
36,Msc Public Health,1,1,1,1,1
36,Ma Social Work,1,1,1,1,1
36,Msc Strength And Conditioning,1,1,1,1,1
36,Ma Journalism: News / Broadcast / Sport,1,1,1,1,1
36,Ma Contemporary Fine Art,1,1,1,1,1
36,Ma Contemporary Performance Practice,1,1,1,1,1
36,Ma Public Relations And Digital Communications,1,1,1,1,1
36,Ma Dance: Creative Dance Education,1,1,1,1,1
36,Ma Dance: Choreography And Professional Practices,1,1,1,1,1
36,Msc Environmental Acoustics,1,1,1,1,1
36,Msc Audio Acoustics,1,1,1,1,1
36,Msc International Business With Law,1,1,1,1,1
74,Animal Behaviour Bsc,2,1,1,1,1
74,Animal Behaviour And Welfare Bsc,2,1,1,1,1
74,Applied Mathematics Bsc,2,1,1,1,1
74,Applied Sports Science Bsc,2,1,1,1,1
74,Archaeology Bsc,2,1,1,1,1
74,Biochemistry Bsc,2,1,1,1,1
74,Biological Sciences Bsc,2,1,1,1,1
74,Biology Bsc,2,1,1,1,1
74,Biomedical Sciences (anatomy) Bsc,2,1,1,1,1
74,Biomedical Sciences (developmental Biology) Bsc,2,1,1,1,1
74,Biomedical Sciences (molecular Biology) Bsc,2,1,1,1,1
74,Biomedical Sciences (pharmacology) Bsc,2,1,1,1,1
74,Biomedical Sciences (physiology) Bsc,2,1,1,1,1
74,Biotechnology (applied Molecular Biology) Bsc,2,1,1,1,1
74,Business Management And Information Systems Bsc,2,1,1,1,1
74,Chemistry Bsc,2,1,1,1,1
74,Childhood Practice Ba,2,1,1,1,1
74,Computing Science Bsc,2,1,1,1,1
74,Computing Science And Mathematics Bsc,2,1,1,1,1
74,Computing Science And Physics Bsc,2,1,1,1,1
74,Conservation Biology Bsc,2,1,1,1,1
74,Ecology Bsc,2,1,1,1,1
74,Engineering Beng,2,1,1,1,1
74,Engineering (civil And Environmental) Beng,2,1,1,1,1
74,Engineering (civil And Structural) Beng,2,1,1,1,1
74,Engineering (civil) Beng,2,1,1,1,1
74,Engineering (electrical And Electronic) Beng,2,1,1,1,1
74,Engineering (electronic And Software) Beng,2,1,1,1,1
74,Engineering (mechanical And Electrical) Beng,2,1,1,1,1
74,Engineering (mechanical With Oil And Gas Studies) Beng,2,1,1,1,1
74,Engineering (mechanical) Beng,2,1,1,1,1
74,Environmental Chemistry Bsc,2,1,1,1,1
74,Environmental Science Bsc,2,1,1,1,1
74,Exercise And Health Science Bsc,2,1,1,1,1
74,Genetics Bsc,2,1,1,1,1
74,Genetics (immunology) Bsc,2,1,1,1,1
74,Geography Bsc,2,1,1,1,1
74,Geography And Geoscience Bsc,2,1,1,1,1
74,Geology Bsc,2,1,1,1,1
74,Geology And Petroleum Geology Bsc,2,1,1,1,1
74,Geology And Physics Bsc,2,1,1,1,1
74,Geophysics Bsc,2,1,1,1,1
74,Geoscience Bsc,2,1,1,1,1
74,Human Embryology And Developmental Biology Bsc,2,1,1,1,1
74,Immunology Bsc,2,1,1,1,1
74,Immunology And Pharmacology Bsc,2,1,1,1,1
74,Marine Biology Bsc,2,1,1,1,1
74,Mathematics Bsc,2,1,1,1,1
74,Mathematics And Physics Bsc,2,1,1,1,1
74,Mathematics With Gaelic Bsc,2,1,1,1,1
74,Microbiology Bsc,2,1,1,1,1
74,Molecular Biology Bsc,2,1,1,1,1
74,Music Bmus,2,1,1,1,1
74,Music Education Bmus,2,1,1,1,1
74,Neuroscience With Psychology Bsc,2,1,1,1,1
74,Petroleum Engineering Beng,2,1,1,1,1
74,Pharmacology Bsc,2,1,1,1,1
74,Physical Sciences Bsc,2,1,1,1,1
74,Physics Bsc,2,1,1,1,1
74,Physics With Geology Bsc,2,1,1,1,1
74,Physics With Philosophy Bsc,2,1,1,1,1
74,Physiology Bsc,2,1,1,1,1
74,Plant And Soil Science Bsc,2,1,1,1,1
74,Psychology Bsc,2,1,1,1,1
74,Psychology With French Bsc,2,1,1,1,1
74,Sports And Exercise Science Bsc,2,1,1,1,1
74,Theology Bth,2,1,1,1,1
74,Zoology Bsc,2,1,1,1,1
74,Accounting And Finance Mscecon,1,1,1,1,1
74,Advanced Chemical Engineering Msc,1,1,1,1,1
74,Advanced Clinical Practice Msc,1,1,1,1,1
74,Advanced Mechanical Engineering Msc,1,1,1,1,1
74,Advanced Restorative Dental Practice Msc,1,1,1,1,1
74,Advanced Structural Engineering Msc,1,1,1,1,1
74,Analytical Chemistry Msc,1,1,1,1,1
74,Applied Anatomy (musculoskeletal System),1,1,1,1,1
74,Applied Marine And Fisheries Ecology Msc,1,1,1,1,1
74,Archaeology Msc,1,1,1,1,1
74,Archaeology Of The North Msc,1,1,1,1,1
74,Artificial Intelligence Msc,1,1,1,1,1
74,Bioarchaeological Science Msc,1,1,1,1,1
74,Biomedical Engineering Msc,1,1,1,1,1
74,Biomolecular Archaeology Msc,1,1,1,1,1
74,"Biotechnology, Bioinformatics And Bio-business Msc",1,1,1,1,1
74,Business Law And Sustainable Development With Dissertation Msc,1,1,1,1,1
74,Cardiovascular Science And Diabetes Msc,1,1,1,1,1
74,Clinical Education Msc,1,1,1,1,1
74,Clinical Nutrition Msc,1,1,1,1,1
74,Clinical Pharmacology Msc,1,1,1,1,1
74,Corporate Finance And Law Msc,1,1,1,1,1
74,Creative Writing,1,1,1,1,1
74,Criminal Justice Llm,1,1,1,1,1
74,Criminal Justice And Human Rights Llm,1,1,1,1,1
74,Cultural And Creative Communication Msc,1,1,1,1,1
74,Cultural Heritage Msc,1,1,1,1,1
